S.no,property,location,carpet_area_sqft,Price,Rate_per_sqft,status,floor,transaction,facing,overlooking,ownership,parking,city,bedroom,X,Y,nearest_metro_1,nearest_metro_2,nearest_school_1,nearest_school_2,nearest_school_3,nearest_hospital_1,nearest_hospital_2,nearest_hospital_3,distance_nearest_metro_km,distance_nearest_hospital_km,distance_nearest_school_km
1535,, CGEWHO Phase 1,1650.0,12500000,5952,Ready to Move,1 out of 3,Resale,North - East,"Garden/Park, Main Road",Leasehold,1 Covered,Noida,4,77.093961,28.471426,197,135,831,818,5547,28,29,128,1.097933400389078,8.769362211316636,2.894659943075254
1536,, Nirala Estate Phase 2,1550.0,11700000,7143,Poss. by Aug '23,12 out of 14,New Property,East,Garden/Park,Freehold,"1 Covered,",Noida,3,77.274742,28.536592,55,75,591,655,318,1,11,10,0.7308033551245494,1.0614145717079995,0.6481965488868976
1537,, Chittaranjan Park,1150.0,14500000,13182,Ready to Move,12 out of 30,Resale,East,"Garden/Park, Pool, Main Road",Freehold,1 Covered,Delhi,2,88.360389,22.577647,96,162,5516,5558,5604,1,118,24,1308.743309664752,1396.3777470655732,1389.1657737976363
1538,, Mahagun Mansion 1 and 2,750.0,10000000,5128,Ready to Move,1 out of 4,Resale,East,"Garden/Park, Pool, Main Road",Leasehold,1 Covered,Ghaziabad,3,77.100441,28.472445,53,197,831,818,5547,29,28,128,1.0821410590595684,8.246682194572637,2.1879462987986185
1540,, Godrej Golf Links,360.0,55000000,11727,Poss. by Jun '24,7 out of 22,Resale,East,Main Road,Freehold,1 Covered,Noida,4,77.106661,28.455778,53,197,831,5547,818,29,28,40,2.9535170733009197,9.272133281410401,2.164341193020573
1541,, The Orchard,3000.0,21500000,10099,Poss. by Dec '24,2 out of 4,New Property,West,Garden/Park,Freehold,1 Covered,Gurgaon,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
1542,, Puri Emerald Bay,1450.0,14900000,9613,Ready to Move,1 out of 5,Resale,North - East,"Garden/Park, Main Road",Freehold,1 Covered,Gurgaon,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
1543,, Arihant Arden,625.0,8400000,6109,Ready to Move,2 out of 5,New Property,East,Main Road,Freehold,3 Covered,Noida,3,77.441928,28.577541,187,15,1184,1580,1343,24,7,53,10.73669409360404,14.454237097063295,11.873837565027861
1544,, Vihaan Vista,3200.0,2700000,3176,Ready to Move,3 out of 4,New Property,West,"Garden/Park, Main Road",Freehold,1 Open,Noida,2,77.064289,28.449495,59,60,831,5547,818,128,28,29,1.4344628906730943,11.275058968306471,6.58948444851865
1546,, Mayur Vihar 1,1600.0,2700000,3750,Ready to Move,5 out of 6,Resale,East,Main Road,Leasehold,1 Covered,Delhi,1,77.298702,28.605862,110,108,1581,1539,1379,53,101,24,3.5101281565132376e-05,0.605742748900541,0.48138497609276754
1547,, Jasola,1120.0,5600000,9655,Ready to Move,2 out of 4,Resale,North - East,"Pool, Garden/Park",Freehold,1 Covered,Delhi,1,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
1561,, Eros Belvedere Tower,1300.0,15000000,9572,Ready to Move,5 out of 9,Resale,West,"Garden/Park, Main Road",Freehold,2 Covered,Faridabad,3,77.088132,28.491702,135,136,4251,4250,4271,28,128,29,1.2558593101131799,7.5573342818888944,3.1479142610922115
1563,, Greater Noida West,360.0,5500000,7990,Poss. by Mar '25,7 out of 25,New Property,North - East,Main Road,Leasehold,1 Covered,Noida,1,77.311612,28.584884,131,134,1468,1478,1481,24,53,101,1.2147200825426478,1.9775957507490123,0.595398867986751
1564,, Shatabdi Rail Vihar,720.0,5230000,4354,Ready to Move,3 out of 3,Resale,North - East,Main Road,Leasehold,1 Open,Noida,2,77.077299,28.423981,59,60,743,506,831,29,28,128,3.958844539023406,14.074001842482811,6.968399089576298
1566,, Om Vihar,1500.0,920000,4089,Ready to Move,Ground out of 4,New Property,North - East,"Garden/Park, Main Road",Freehold,1 Open,Delhi,1,77.0482028,28.5106747,182,40,2217,2205,1750,128,89,109,4.212297777855194,4.469098304373906,1.054156123942543
1567,, Kalka Apartments,1540.0,18500000,10571,Ready to Move,1 out of 8,Resale,South,"Garden/Park, Pool, Main Road",Freehold,"1 Covered,",Delhi,3,76.916105,30.789913,58,176,5401,5402,3774,103,99,102,219.23837144857788,217.5187751434562,213.88543594685578
1569,, Delta 1 Greater Noida,250.0,8000000,16516,Ready to Move,Ground out of 1,Resale,North,"Garden/Park, Main Road",Power Of Attorney,1 Open,Noida,2,77.525731,28.478477,15,143,5558,413,5516,118,1,24,23.265041576806247,27.226199778411242,20.910969409107835
1570,, Dwarka,1400.0,2600000,10000,Ready to Move,2 out of 4,Resale,North - West,Garden/Park,Power Of Attorney,1 Covered,Delhi,1,76.9687873,28.464282,202,59,2160,2236,1859,128,109,74,10.959803459813307,13.448241923141047,6.186162713874924
1572,, JVTS Gardens,760.0,5130000,3677,Ready to Move,1 out of 4,Resale,North - West,Main Road,Freehold,2 Open,Delhi,3,77.177987,28.490721,20,46,520,5548,5546,29,34,40,1.8069941988154137,3.6848234444391643,1.053927376629961
1573,, Gupta Ji Floors,490.0,15000000,3876,Ready to Move,1 out of 4,New Property,East,Main Road,Freehold,"2 Covered,",Faridabad,4,75.885075,22.757433,96,162,743,167,459,29,4,28,567.0054660439532,655.053227386726,645.8525926467508
1574,, Narela Sector A9,1400.0,1700000,3935,Ready to Move,3 out of 4,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,1 Covered,Delhi,1,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
1575,, Pragya Kunj Apartments,1370.0,3200000,6325,Ready to Move,Ground out of 4,Resale,East,"Garden/Park, Pool, Main Road",Leasehold,4 Covered,Ghaziabad,1,77.067709,28.597112,24,147,2041,1840,2011,25,60,82,1.7096330121135208,0.2881683425000208,0.4091855828656913
1576,, Windsor and Nova Society,500.0,4800000,6316,Ready to Move,Ground out of 4,Resale,North,"Garden/Park, Main Road",Freehold,1 Covered,Ghaziabad,2,79.052901,28.816459,58,187,1203,1580,1343,129,94,100,181.8857546982169,192.73651457008197,191.37848528921114
1577,, ATS Tourmaline,900.0,50000000,8621,Ready to Move,23 out of 24,Resale,East,"Garden/Park, Main Road",Freehold,1 Covered,Gurgaon,5,80.564846,27.128441,162,177,5558,5516,5604,1,118,24,384.83782581983536,396.19505750576934,389.4239593367379
1578,, ADITYA CELEBRITY HOMES,670.0,3900000,7091,Ready to Move,3 out of 15,Resale,South -West,"Garden/Park, Pool, Main Road",Leasehold,,Noida,1,77.383949,28.570724,15,143,1202,1184,1284,24,118,53,5.559385783642908,8.515972865467042,6.542523783022539
1592,Pramod, Vrindavan Green,1850.0,6000000,4615,Ready to Move,Ground out of 11,Resale,North - West,Garden/Park,Freehold,2 Open,Ghaziabad,2,77.366802,28.508477,10,143,5558,413,5516,1,118,10,7.038477780027892,9.917786150141783,2.979821272710065
1593,Globic Homes Consulting, Safdarjung,2800.0,97500000,30469,Ready to Move,Ground out of 4,New Property,North - West,Main Road,Freehold,2 Covered,Delhi,4,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
1595,, Palam Vihar Gurgaon,1467.0,45000000,14516,Ready to Move,4 out of 32,Resale,East,Garden/Park,Freehold,1 Covered,Gurgaon,5,77.0429556,28.5179556,182,40,2217,2205,1750,128,89,109,3.2420287803482335,3.813926831272537,0.8141919438638142
1596,, Rosewood City,750.0,28000000,20334,Ready to Move,8 out of 15,Resale,North - West,"Garden/Park, Main Road",Leasehold,2 Covered,Gurgaon,3,77.05448544,28.41023405,59,60,743,506,831,128,29,28,5.812297882444471,15.573689162169323,9.843469956045382
1597,, Mahagun Mezzaria,1600.0,42000000,12245,Ready to Move,10 out of 22,Resale,North,Main Road,Freehold,1 Covered,Noida,4,77.382915,28.563061,15,143,5574,1202,1284,24,118,53,5.393510196707307,8.802490928147186,6.925747974165991
1598,, Ozone Park Apartments,1950.0,7800000,4298,Ready to Move,2 out of 4,Resale,East,"Garden/Park, Main Road",Leasehold,1 Covered,Faridabad,3,77.292718,28.599742,108,109,1356,1424,1420,53,101,24,0.37667241907430044,0.7064952561985921,0.30305415068460434
1599,, DLF City Phase 3 Gurgaon,3497.0,56000000,4617,Ready to Move,1 out of 3,Resale,North,Main Road,Freehold,1 Open,Gurgaon,10,77.0836441,28.4640865,59,60,831,818,5547,28,29,128,1.3283686335567095,10.128021753058695,4.088539933610702
1600,, Jaypee Aman,1440.0,4400000,5939,Ready to Move,1 out of 4,Resale,West,"Garden/Park, Pool, Main Road",Freehold,1 Covered,Noida,2,77.366802,28.508477,10,143,5558,413,5516,1,118,10,7.038477780027892,9.917786150141783,2.979821272710065
1601,, Shyam Park Extension,1400.0,9800000,2667,Ready to Move,2 out of 9,Resale,South,Garden/Park,Freehold,1 Open,Ghaziabad,4,72.825793,19.060088,96,202,2126,1863,1881,128,29,109,537.0990193592336,1153.2533038001159,1141.836748263679
1602,, DLF Ankur Vihar,1750.0,1200000,10652,Ready to Move,3 out of 4,Resale,North - East,"Garden/Park, Main Road",Freehold,"1 Covered,",Ghaziabad,1,73.24115,22.321597,96,202,2126,1863,2125,128,109,74,681.9760451385984,810.6535010750877,797.4284963287001
1604,, Experion Windchants,1500.0,69500000,5000,Ready to Move,2 out of 4,New Property,East,"Garden/Park, Main Road",Freehold,2 Covered,Gurgaon,5,77.015669,28.517747,182,40,2071,2070,1898,128,109,18,3.5841572283304886,5.587988583314342,2.8602129913653034
1605,, Chittaranjan Park Block D,1150.0,21500000,6053,Ready to Move,Ground out of 2,Resale,East,Garden/Park,Freehold,,Delhi,3,77.107619,28.471439,53,197,831,818,5547,29,28,40,1.3162316491241917,7.910986736203199,1.3835422314203238
